icao,stand,lat,lon,type
CYUL,32,45.46000000,-73.74500000,STAND
CYUL,34,45.46000000,-73.74666667,STAND
CYUL,35,45.46000000,-73.75000000,STAND
CYUL,36A,45.46000000,-73.75000000,STAND
CYUL,4,45.45833333,-73.74500000,STAND
CYUL,47,45.45833333,-73.74833333,STAND
CYUL,48,45.45833333,-73.74833333,STAND
CYUL,49,45.45833333,-73.75000000,STAND
CYUL,5,45.45833333,-73.74666667,STAND
CYUL,50,45.45833333,-73.75000000,STAND
CYUL,51,45.45833333,-73.75000000,STAND
CYUL,52,45.45833333,-73.75333333,STAND
CYUL,55,45.45833333,-73.75500000,STAND
CYUL,55A,45.45833333,-73.75500000,STAND
CYUL,56,45.45833333,-73.75500000,STAND
CYUL,56B,45.45833333,-73.75500000,STAND
CYUL,57A,45.46166667,-73.75500000,STAND
CYUL,58,45.45833333,-73.75500000,STAND
CYUL,6,45.45833333,-73.74500000,STAND
CYUL,60,45.45833333,-73.75666667,STAND
CYUL,61,45.46000000,-73.75500000,STAND
CYUL,73,45.45833333,-73.75333333,STAND
CYUL,73A,45.45833333,-73.75333333,STAND
CYUL,74,45.45833333,-73.75333333,STAND
CYUL,75,45.45666667,-73.75500000,STAND
CYUL,76,45.45666667,-73.75500000,STAND
CYUL,77,45.45666667,-73.75500000,STAND
CYUL,77B,45.45666667,-73.75500000,STAND
CYUL,78,45.45666667,-73.75500000,STAND
CYUL,79,45.45666667,-73.75500000,STAND
CYUL,79A,45.45666667,-73.75500000,STAND
CYUL,8,45.45833333,-73.74500000,STAND
CYUL,80,45.45500000,-73.75500000,STAND
CYUL,81,45.45666667,-73.75500000,STAND
CYUL,82,45.45500000,-73.75500000,STAND
CYUL,83,45.45666667,-73.75500000,STAND
CYUL,84,45.45500000,-73.75500000,STAND
CYUL,85,45.45666667,-73.75666667,STAND
CYUL,86,45.45500000,-73.75500000,STAND
CYUL,87,45.45500000,-73.75500000,STAND
CYUL,88,45.45500000,-73.75500000,STAND
CYUL,89,45.45500000,-73.75500000,STAND
CYUL,9,45.45833333,-73.74500000,STAND
CYUL,N1,45.45905556,-73.76050000,STAND
CYUL,N1A,45.45938889,-73.76094444,STAND
CYUL,N1B,45.45877778,-73.75988889,STAND
CYUL,N2A,45.46000000,-73.76166667,STAND
CYUL,S1,45.45333333,-73.75333333,STAND
CYVO,1,48.05228611,-77.78638333,STAND
CYVO,21,48.05215278,-77.78649167,STAND
CYVO,22,48.05213333,-77.78644722,STAND
CYVO,2A,48.05227778,-77.78623889,STAND
CYVO,2B,48.05249167,-77.78658889,STAND
CYVO,31,48.05287500,-77.78670000,STAND
CYVO,32,48.05284167,-77.78662500,STAND
CYVO,3A,48.05301667,-77.78670000,STAND
CYVO,4,48.05350833,-77.78681667,STAND
CYVO,5,48.05405556,-77.78697500,STAND
CYVO,5A,48.05403333,-77.78695556,STAND
CYVO,5B,48.05415556,-77.78670833,STAND
CYVO,A1,48.05212222,-77.78647500,STAND
CYVO,A2,48.05188056,-77.78628333,STAND
CYVO,R1,48.05441944,-77.78712222,STAND
CYVO,R2,48.05444722,-77.78690000,STAND
CYVO,R3,48.05447778,-77.78667500,STAND
CYVO,R4,48.05450556,-77.78645278,STAND
CYVR,1,49.19166667,-123.18166667,STAND
CYVR,10,49.19166667,-123.18000000,STAND
CYVR,12,49.19166667,-123.18000000,STAND
CYVR,17,49.19250000,-123.18186111,STAND
CYVR,18,49.19222222,-123.18261111,STAND
CYVR,19,49.19166667,-123.18333333,STAND
CYVR,1A,49.18000000,-123.17166667,STAND
CYVR,1B,49.18000000,-123.17166667,STAND
CYVR,1C,49.18000000,-123.17166667,STAND
CYVR,1D,49.18000000,-123.17166667,STAND
CYVR,1E,49.18166667,-123.17166667,STAND
CYVR,1F,49.18166667,-123.17166667,STAND
CYVR,1G,49.18166667,-123.17166667,STAND
CYVR,1H,49.18166667,-123.17166667,STAND
CYVR,20,49.19166667,-123.18500000,STAND
CYVR,21,49.19166667,-123.18500000,STAND
CYVR,22,49.19166667,-123.18500000,STAND
CYVR,23,49.19333333,-123.18500000,STAND
CYVR,26,49.19269444,-123.18363889,STAND
CYVR,29,49.19416667,-123.18230556,STAND
CYVR,2E,49.18166667,-123.17000000,STAND
CYVR,2F,49.18166667,-123.17000000,STAND
CYVR,2G,49.18166667,-123.16833333,STAND
CYVR,2H,49.18166667,-123.16833333,STAND
CYVR,30,49.19461111,-123.18252778,STAND
CYVR,31,49.19480556,-123.18280556,STAND
CYVR,33,49.19491667,-123.18383333,STAND
CYVR,34,49.19447222,-123.18394444,STAND
CYVR,35,49.19438889,-123.18480556,STAND
CYVR,36,49.19472222,-123.18469444,STAND
CYVR,37,49.19508333,-123.18472222,STAND
CYVR,38,49.19527778,-123.18447222,STAND
CYVR,39,49.19483333,-123.18627778,STAND
CYVR,3B,49.17833333,-123.16500000,STAND
CYVR,3D,49.17833333,-123.16500000,STAND
CYVR,3E,49.17833333,-123.16500000,STAND
CYVR,40,49.19516667,-123.18616667,STAND
CYVR,41,49.19547222,-123.18605556,STAND
CYVR,42,49.19619444,-123.18525000,STAND
CYVR,43,49.19500000,-123.18500000,STAND
CYVR,44,49.19666667,-123.18333333,STAND
CYVR,45,49.19500000,-123.18500000,STAND
CYVR,46,49.19622222,-123.18444444,STAND
CYVR,47,49.19613889,-123.18372222,STAND
CYVR,48,49.19605556,-123.18294444,STAND
CYVR,49,49.19566667,-123.18255556,STAND
CYVR,52,49.19500000,-123.17833333,STAND
CYVR,53,49.19716667,-123.17833333,STAND
CYVR,54,49.19750000,-123.17966667,STAND
CYVR,55,49.19800000,-123.18050000,STAND
CYVR,58,49.19833333,-123.18133333,STAND
CYVR,62,49.19861111,-123.18250000,STAND
CYVR,68,49.19916667,-123.18150000,STAND
CYVR,69,49.19883333,-123.18033333,STAND
CYVR,70,49.19883333,-123.17933333,STAND
CYVR,71,49.19850000,-123.17883333,STAND
CYVR,72,49.19833333,-123.17833333,STAND
CYVR,73,49.19833333,-123.17666667,STAND
CYVR,74,49.19833333,-123.17500000,STAND
CYVR,75,49.19833333,-123.17500000,STAND
CYVR,76,49.19833333,-123.17333333,STAND
CYVR,77,49.19834167,-123.17347222,STAND
CYVR,78,49.19833333,-123.17333333,STAND
CYVR,79,49.19833333,-123.17333333,STAND
CYVR,8,49.19036111,-123.17800000,STAND
CYVR,80,49.19666667,-123.17166667,STAND
CYVR,81,49.19666667,-123.17166667,STAND
CYVR,82,49.19666667,-123.17333333,STAND
CYVR,83,49.19666667,-123.17333333,STAND
CYVR,85,49.19666667,-123.17500000,STAND
CYVR,86,49.19666667,-123.17500000,STAND
CYVR,87,49.19666667,-123.17500000,STAND
CYVR,88,49.19666667,-123.17666667,STAND
CYVR,9,49.19076389,-123.17862222,STAND
CYVR,90,49.19500000,-123.17500000,STAND
CYVR,91,49.19666667,-123.17333333,STAND
CYVR,92,49.19500000,-123.17333333,STAND
CYVR,93,49.19666667,-123.17166667,STAND
CYVR,94,49.19666667,-123.17166667,STAND
CYVR,95A,49.19500000,-123.17166667,STAND
CYVR,95B,49.19500000,-123.17166667,STAND
CYVR,96,49.19500000,-123.17333333,STAND
CYVR,E1,49.19833333,-123.17000000,STAND
CYVR,E2,49.19833333,-123.17000000,STAND
CYVR,E3,49.19833333,-123.17000000,STAND
CYVR,S1C,49.19166667,-123.18333333,STAND
CYVR,S1E,49.19166667,-123.18333333,STAND
CYVR,S1W,49.19166667,-123.18333333,STAND
CYVR,S2C,49.19000000,-123.18166667,STAND
CYVR,S2E,49.19000000,-123.18000000,STAND
CYVR,S2W,49.19000000,-123.18166667,STAND
CYVR,S3,49.19000000,-123.17833333,STAND
CYVR,S4,49.19166667,-123.17833333,STAND
CYVR,S5,49.19166667,-123.17833333,STAND
CYVR,W1C,49.20000000,-123.18666667,STAND
CYVR,W1N,49.20000000,-123.18666667,STAND
CYVR,W1S,49.20000000,-123.18666667,STAND
CYVR,W2,49.20000000,-123.18666667,STAND
CYVR,W3C,49.19833333,-123.18666667,STAND
CYVR,W3N,49.19833333,-123.18666667,STAND
CYVR,W3S,49.19833333,-123.18666667,STAND
CYWG,10,49.90670278,-97.22675833,STAND
CYWG,11,49.90658611,-97.22733056,STAND
CYWG,12,49.90643056,-97.22789167,STAND
CYWG,15,49.90608611,-97.22821944,STAND
CYWG,16,49.90569722,-97.22805556,STAND
CYWG,17,49.90531667,-97.22798333,STAND
CYWG,18,49.90530278,-97.22736944,STAND
CYWG,19,49.90541111,-97.22678889,STAND
CYWG,2,49.90674167,-97.22156944,STAND
CYWG,20,49.90551389,-97.22621667,STAND
CYWG,21,49.90561111,-97.22563333,STAND
CYWG,3,49.90682500,-97.22215556,STAND
CYWG,30,49.90650556,-97.22042778,STAND
CYWG,31,49.90663611,-97.22099167,STAND
CYWG,32,49.90807222,-97.22079722,STAND
CYWG,33,49.90796389,-97.22026111,STAND
CYWG,34,49.90784167,-97.21973611,STAND
CYWG,35,49.90770278,-97.21921944,STAND
CYWG,4,49.90687500,-97.22275278,STAND
CYWG,41,49.90448056,-97.22978611,STAND
CYWG,42,49.90411111,-97.22997778,STAND
CYWG,43,49.90373889,-97.23016944,STAND
CYWG,45,49.90251389,-97.23093333,STAND
CYWG,4A,49.90680000,-97.22290278,STAND
CYWG,5,49.90693333,-97.22335000,STAND
CYWG,6,49.90684722,-97.22415000,STAND
CYWG,61,49.90411667,-97.22791667,STAND
CYWG,62,49.90361111,-97.22818056,STAND
CYWG,63,49.90295278,-97.22852222,STAND
CYWG,64,49.90249167,-97.22899444,STAND
CYWG,64A,49.90260833,-97.22881111,STAND
CYWG,65,49.90170000,-97.22933056,STAND
CYWG,7,49.90692222,-97.22498333,STAND
CYWG,8,49.90687778,-97.22558333,STAND
CYWG,9,49.90680278,-97.22617500,STAND
CYYC,1,51.12950000,-114.00597222,STAND
CYYC,11,51.13000000,-114.00833333,STAND
CYYC,11A,51.12833333,-114.00833333,STAND
CYYC,11B,51.12833333,-114.00833333,STAND
CYYC,12,51.13000000,-114.01000000,STAND
CYYC,127,51.13166667,-114.01666667,STAND
CYYC,128,51.13166667,-114.01666667,STAND
CYYC,129,51.13166667,-114.01666667,STAND
CYYC,130,51.13500000,-114.01333333,STAND
CYYC,131,51.13500000,-114.01333333,STAND
CYYC,132,51.13500000,-114.01333333,STAND
CYYC,133,51.13500000,-114.01166667,STAND
CYYC,14,51.12833333,-114.01000000,STAND
CYYC,15,51.12833333,-114.00833333,STAND
CYYC,16,51.12833333,-114.01000000,STAND
CYYC,17,51.12833333,-114.00833333,STAND
CYYC,18,51.12833333,-114.01000000,STAND
CYYC,19,51.12833333,-114.00833333,STAND
CYYC,1A,51.13000000,-114.00833333,STAND
CYYC,2,51.12911111,-114.00575000,STAND
CYYC,20,51.13000000,-114.01166667,STAND
CYYC,200,51.12500000,-114.01166667,STAND
CYYC,21,51.13000000,-114.01166667,STAND
CYYC,211,51.12500000,-114.01166667,STAND
CYYC,22,51.13000000,-114.01166667,STAND
CYYC,23,51.12833333,-114.01166667,STAND
CYYC,24,51.12833333,-114.01333333,STAND
CYYC,25,51.12833333,-114.01333333,STAND
CYYC,25A,51.13000000,-114.01333333,STAND
CYYC,26,51.13000000,-114.01333333,STAND
CYYC,27,51.13000000,-114.01333333,STAND
CYYC,28,51.13000000,-114.01333333,STAND
CYYC,3,51.12875000,-114.00569444,STAND
CYYC,31,51.13166667,-114.01166667,STAND
CYYC,32,51.13166667,-114.01166667,STAND
CYYC,33,51.13166667,-114.01166667,STAND
CYYC,34,51.13166667,-114.01166667,STAND
CYYC,35,51.13333333,-114.01166667,STAND
CYYC,36,51.13333333,-114.01166667,STAND
CYYC,37,51.13333333,-114.01333333,STAND
CYYC,38,51.13333333,-114.01333333,STAND
CYYC,39,51.13333333,-114.01333333,STAND
CYYC,4,51.12836111,-114.00569444,STAND
CYYC,41,51.13333333,-114.01333333,STAND
CYYC,42,51.13333333,-114.01333333,STAND
CYYC,43,51.13333333,-114.01333333,STAND
CYYC,5,51.12800000,-114.00561111,STAND
CYYC,9,51.13000000,-114.00666667,STAND
CYYC,90,51.12833333,-114.01000000,STAND
CYYC,HGR,51.12500000,-114.00333333,STAND
CYYR,3,53.30673889,-60.40245556,STAND
CYYR,30,53.31000000,-60.40027778,STAND
CYYR,31,53.30972222,-60.39972222,STAND
CYYR,32,53.30944444,-60.39888889,STAND
CYYR,33,53.30888889,-60.39833333,STAND
CYYR,40,53.30777778,-60.40333333,STAND
CYYR,41,53.30750000,-60.40305556,STAND
CYYR,42,53.30722222,-60.40222222,STAND
CYYR,43,53.30666667,-60.40166667,STAND
CYYR,44,53.30638889,-60.40111111,STAND
CYYR,45,53.30611111,-60.40055556,STAND
CYYR,4A,53.30173889,-60.39578889,STAND
CYYT,1,47.61398611,-52.74463333,STAND
CYYT,10,47.61270833,-52.74089722,STAND
CYYT,10A,47.61274444,-52.74079167,STAND
CYYT,10B,47.61274722,-52.74064722,STAND
CYYT,11,47.61229167,-52.74089444,STAND
CYYT,11A,47.61230556,-52.74065278,STAND
CYYT,12,47.61188056,-52.74081944,STAND
CYYT,12A,47.61188611,-52.74070556,STAND
CYYT,1A,47.61417222,-52.74484444,STAND
CYYT,1B,47.61393333,-52.74478056,STAND
CYYT,2,47.61394444,-52.74400000,STAND
CYYT,3,47.61373889,-52.74331111,STAND
CYYT,5,47.61333333,-52.74333333,STAND
CYYT,6,47.61355556,-52.74265278,STAND
CYYT,7,47.61351667,-52.74209167,STAND
CYYT,7A,47.61359444,-52.74211389,STAND
CYYT,7B,47.61359444,-52.74190000,STAND
CYYT,8,47.61338056,-52.74150833,STAND
CYYT,8A,47.61343889,-52.74137500,STAND
CYYT,9,47.61315000,-52.74105833,STAND
CYYT,9A,47.61313611,-52.74098889,STAND
CYYT,R1,47.61146944,-52.74076389,STAND
CYYT,R2,47.61114444,-52.74065278,STAND
CYYT,W2,47.61408333,-52.74560000,STAND
CYYT,W3,47.61428611,-52.74605556,STAND
CYYT,W4,47.61461944,-52.74540278,STAND
CYYT,W4A,47.61460278,-52.74526944,STAND
CYYT,W5,47.61488056,-52.74509722,STAND
CYYZ,101,43.68166667,-79.61666667,STAND
CYYZ,101A,43.68166667,-79.61500000,STAND
CYYZ,103,43.68166667,-79.61666667,STAND
CYYZ,105,43.68166667,-79.61666667,STAND
CYYZ,107,43.68166667,-79.61666667,STAND
CYYZ,109,43.68166667,-79.61666667,STAND
CYYZ,110,43.68166667,-79.61833333,STAND
CYYZ,111,43.68166667,-79.61833333,STAND
CYYZ,112,43.68166667,-79.61833333,STAND
CYYZ,120,43.68000000,-79.61666667,STAND
CYYZ,122,43.68166667,-79.61666667,STAND
CYYZ,124,43.68166667,-79.61666667,STAND
CYYZ,126,43.68166667,-79.61833333,STAND
CYYZ,128,43.68166667,-79.61833333,STAND
CYYZ,131,43.68000000,-79.61833333,STAND
CYYZ,133,43.68000000,-79.61833333,STAND
CYYZ,135,43.68000000,-79.61833333,STAND
CYYZ,137,43.68000000,-79.62000000,STAND
CYYZ,139,43.68000000,-79.62000000,STAND
CYYZ,140,43.67833333,-79.62000000,STAND
CYYZ,141,43.67833333,-79.62000000,STAND
CYYZ,142,43.67833333,-79.61833333,STAND
CYYZ,143,43.67833333,-79.61833333,STAND
CYYZ,168A,43.67780278,-79.61080556,STAND
CYYZ,168B,43.67786944,-79.61101944,STAND
CYYZ,245A,43.68060556,-79.60812778,STAND
CYYZ,245C,43.68119444,-79.60771667,STAND
CYYZ,246,43.68166667,-79.60500000,STAND
CYYZ,248,43.68166667,-79.60333333,STAND
CYYZ,252,43.68333333,-79.60166667,STAND
CYYZ,254,43.68333333,-79.60166667,STAND
CYYZ,256,43.68333333,-79.60166667,STAND
CYYZ,258,43.68333333,-79.60166667,STAND
CYYZ,260,43.68166667,-79.60166667,STAND
CYYZ,262,43.68166667,-79.60000000,STAND
CYYZ,264,43.68166667,-79.60166667,STAND
CYYZ,266,43.68166667,-79.60000000,STAND
CYYZ,268,43.68166667,-79.60166667,STAND
CYYZ,500A,43.67847778,-79.62971667,STAND
CYYZ,500B,43.67823889,-79.63006389,STAND
CYYZ,501,43.67952778,-79.63163889,STAND
CYYZ,502,43.67766667,-79.63055556,STAND
CYYZ,503,43.67908333,-79.63230556,STAND
CYYZ,504,43.67727778,-79.63127778,STAND
CYYZ,505,43.67861111,-79.63300000,STAND
CYYZ,506,43.67680556,-79.63191667,STAND
CYYZ,507,43.67816667,-79.63363889,STAND
CYYZ,508,43.67636111,-79.63255556,STAND
CYYZ,509,43.67769444,-79.63430556,STAND
CYYZ,521,43.68066667,-79.63441667,STAND
CYYZ,522,43.68108333,-79.63508333,STAND
CYYZ,523,43.68133333,-79.63555556,STAND
CYYZ,524,43.68111111,-79.63608333,STAND
CYYZ,525,43.68080556,-79.63655556,STAND
CYYZ,527,43.68025000,-79.63719444,STAND
CYYZ,528,43.67997222,-79.63761111,STAND
CYYZ,529,43.67955556,-79.63741667,STAND
CYYZ,530,43.67925000,-79.63697222,STAND
CYYZ,531,43.67886111,-79.63644444,STAND
CYYZ,541,43.67333333,-79.62500000,STAND
CYYZ,542,43.67500000,-79.62500000,STAND
CYYZ,543,43.67333333,-79.62500000,STAND
CYYZ,544,43.67500000,-79.62500000,STAND
CYYZ,545,43.67500000,-79.62666667,STAND
CYYZ,547,43.67500000,-79.62666667,STAND
CYYZ,A2,43.68500000,-79.62833333,STAND
CYYZ,A3,43.68666667,-79.62833333,STAND
CYYZ,A4,43.68666667,-79.62833333,STAND
CYYZ,A5,43.68666667,-79.62833333,STAND
CYYZ,A6,43.68666667,-79.62833333,STAND
CYYZ,B11,43.68500000,-79.62500000,STAND
CYYZ,B12,43.68500000,-79.62500000,STAND
CYYZ,B13,43.68500000,-79.62666667,STAND
CYYZ,B14,43.68500000,-79.62666667,STAND
CYYZ,B15,43.68500000,-79.62666667,STAND
CYYZ,B16,43.68333333,-79.62666667,STAND
CYYZ,B17,43.68333333,-79.62666667,STAND
CYYZ,B18,43.68333333,-79.62500000,STAND
CYYZ,B19,43.68333333,-79.62500000,STAND
CYYZ,B20,43.68500000,-79.62500000,STAND
CYYZ,B22,43.68500000,-79.62500000,STAND
CYYZ,B7,43.68666667,-79.62500000,STAND
CYYZ,B8,43.68666667,-79.62500000,STAND
CYYZ,B9,43.68666667,-79.62500000,STAND
CYYZ,C24,43.68500000,-79.62333333,STAND
CYYZ,C25,43.68500000,-79.62333333,STAND
CYYZ,C26,43.68500000,-79.62333333,STAND
CYYZ,C27,43.68500000,-79.62166667,STAND
CYYZ,C28,43.68333333,-79.62166667,STAND
CYYZ,C29,43.68333333,-79.62166667,STAND
CYYZ,C29A,43.68166667,-79.62333333,STAND
CYYZ,C30,43.68166667,-79.62333333,STAND
CYYZ,C31,43.68333333,-79.62333333,STAND
CYYZ,C32,43.68166667,-79.62166667,STAND
CYYZ,C33,43.68166667,-79.62166667,STAND
CYYZ,C34,43.68166667,-79.62000000,STAND
CYYZ,C34A,43.68183889,-79.61975556,STAND
CYYZ,C35,43.68166667,-79.61833333,STAND
CYYZ,C36,43.68333333,-79.61833333,STAND
CYYZ,C37,43.68333333,-79.61833333,STAND
CYYZ,C38,43.68333333,-79.61833333,STAND
CYYZ,C39,43.68333333,-79.61833333,STAND
CYYZ,C40,43.68333333,-79.61833333,STAND
CYYZ,C41,43.68500000,-79.61833333,STAND
CYYZ,H11,43.68221944,-79.59897500,STAND
CYYZ,H11A,43.68227222,-79.59931111,STAND
CYYZ,H11B,43.68196944,-79.59897222,STAND
CYYZ,H12,43.68282500,-79.59965000,STAND
CYYZ,H12A,43.68287778,-79.59998611,STAND
CYYZ,H12B,43.68257500,-79.59964722,STAND
CYYZ,H13,43.68343056,-79.60032500,STAND
CYYZ,H13A,43.68348611,-79.60066111,STAND
CYYZ,H13B,43.68318056,-79.60032222,STAND
CYYZ,H14,43.68375833,-79.60168889,STAND
CYYZ,H18,43.68344167,-79.60195278,STAND
CYZX,1,44.98666667,-64.90500000,STAND
CYZX,13,44.98500000,-64.90166667,STAND
CYZX,14,44.98500000,-64.89833333,STAND
CYZX,15,44.98666667,-64.90833333,STAND
CYZX,16,44.98666667,-64.90833333,STAND
CYZX,17,44.98166667,-64.91333333,STAND
CYZX,18,44.98333333,-64.91333333,STAND
CYZX,19,44.98333333,-64.91333333,STAND
CYZX,2,44.98666667,-64.90500000,STAND
CYZX,20,44.98361111,-64.91492500,STAND
CYZX,22,44.98420000,-64.91506389,STAND
CYZX,24,44.98166667,-64.91166667,STAND
CYZX,25,44.98166667,-64.91166667,STAND
CYZX,26,44.98500000,-64.91333333,STAND
CYZX,27,44.98500000,-64.91166667,STAND
CYZX,28,44.98500000,-64.91166667,STAND
CYZX,29,44.98666667,-64.91166667,STAND
CYZX,3,44.98666667,-64.90500000,STAND
CYZX,30,44.98666667,-64.91166667,STAND
CYZX,31,44.98666667,-64.91166667,STAND
CYZX,32,44.98666667,-64.91000000,STAND
CYZX,33,44.98000000,-64.93000000,STAND
CYZX,34,44.98333333,-64.91166667,STAND
CYZX,35,44.98333333,-64.91166667,STAND
CYZX,36,44.98333333,-64.91166667,STAND
CYZX,37,44.98500000,-64.91333333,STAND
CYZX,38,44.98500000,-64.91166667,STAND
CYZX,39,44.98500000,-64.91166667,STAND
CYZX,4,44.98666667,-64.90500000,STAND
CYZX,40,44.98666667,-64.90166667,STAND
CYZX,41,44.98666667,-64.90166667,STAND
CYZX,42,44.98666667,-64.90166667,STAND
CYZX,43,44.98666667,-64.90166667,STAND
CYZX,44,44.98666667,-64.90166667,STAND
CYZX,45,44.98666667,-64.90166667,STAND
CYZX,46,44.98666667,-64.90166667,STAND
CYZX,5,44.98666667,-64.90333333,STAND
CYZX,50,44.98197778,-64.90960000,STAND
CYZX,51,44.98150833,-64.90943056,STAND
CYZX,52,44.98142222,-64.90898889,STAND
CYZX,53,44.98088611,-64.90839444,STAND
CYZX,54,44.98077222,-64.90780833,STAND
CYZX,55,44.98131944,-64.90703333,STAND
CYZX,6,44.98666667,-64.90333333,STAND
CYZX,7,44.98666667,-64.90333333,STAND
CYZX,8,44.98666667,-64.90333333,STAND
CYZX,9,44.98666667,-64.90333333,STAND
DAAG,C1,36.69989167,3.21651944,STAND
DAAG,C10,36.69836944,3.21126944,STAND
DAAG,C11,36.69821667,3.21068611,STAND
DAAG,C2,36.69963333,3.21593611,STAND
DAAG,C3,36.69946389,3.21535556,STAND
DAAG,C4,36.69930833,3.21477222,STAND
DAAG,C5,36.69915556,3.21418889,STAND
DAAG,C6,36.69899722,3.21360556,STAND
DAAG,C7,36.69884167,3.21302222,STAND
DAAG,C8,36.69868611,3.21243611,STAND
DAAG,C9,36.69853056,3.21185556,STAND
DAAG,S1,36.69942222,3.21887778,STAND
DAAG,S10,36.69721667,3.21429722,STAND
DAAG,S11,36.69657222,3.21457222,STAND
DAAG,S12,36.69596944,3.21486389,STAND
DAAG,S16,36.69361667,3.20564722,STAND
DAAG,S17,36.69362778,3.20508889,STAND
DAAG,S18,36.69364444,3.20452778,STAND
DAAG,S19,36.69365556,3.20396944,STAND
DAAG,S2,36.69896944,3.21906389,STAND
DAAG,S20,36.69371389,3.20170833,STAND
DAAG,S21,36.69372222,3.20114722,STAND
DAAG,S22,36.69374444,3.20058889,STAND
DAAG,S23,36.69375278,3.20002778,STAND
DAAG,S3,36.69851389,3.21925278,STAND
DAAG,S4,36.69805833,3.21944167,STAND
DAAG,S6,36.69825556,3.21586111,STAND
DAAG,S7,36.69744722,3.21619722,STAND
DAAG,S8,36.69663333,3.21653611,STAND
DAAG,S9,36.69784444,3.21396944,STAND
DAAG,T10,36.69482778,3.19790556,STAND
DAAG,T11,36.69446667,3.19789167,STAND
DAAG,T1A,36.69865556,3.19968333,STAND
DAAG,T1B,36.69867500,3.19942500,STAND
DAAG,T1C,36.69852222,3.19923611,STAND
DAAG,T2,36.69845000,3.19877500,STAND
DAAG,T3,36.69750556,3.19801111,STAND
DAAG,T4,36.69713611,3.19800000,STAND
DAAG,T5,36.69677500,3.19797778,STAND
DAAG,T6,36.69640556,3.19796389,STAND
DAAG,T7,36.69604444,3.19795278,STAND
DAAG,T8,36.69568333,3.19793889,STAND
DAAG,T9,36.69519722,3.19792778,STAND
DAAG,W1,36.69819444,3.20922222,STAND
DAAG,W10A,36.69716667,3.20513889,STAND
DAAG,W10B,36.69719444,3.20519444,STAND
DAAG,W10C,36.69725000,3.20480556,STAND
DAAG,W11A,36.69763889,3.20452778,STAND
DAAG,W11B,36.69752778,3.20466667,STAND
DAAG,W12,36.69805556,3.20438889,STAND
DAAG,W13,36.69834444,3.20268333,STAND
DAAG,W14,36.69800278,3.20266944,STAND
DAAG,W15,36.69764167,3.20265833,STAND
DAAG,W16,36.69715556,3.20258889,STAND
DAAG,W17,36.69678611,3.20262222,STAND
DAAG,W18,36.69642500,3.20261111,STAND
DAAG,W19,36.69617222,3.20266667,STAND
DAAG,W2,36.69772222,3.20911111,STAND
DAAG,W20,36.69574167,3.20241667,STAND
DAAG,W21,36.69561389,3.20185833,STAND
DAAG,W22A,36.69598611,3.20113056,STAND
DAAG,W22B,36.69603889,3.20128889,STAND
DAAG,W22C,36.69621944,3.20095278,STAND
DAAG,W23A,36.69663333,3.20133333,STAND
DAAG,W23B,36.69676944,3.20133611,STAND
DAAG,W23C,36.69695833,3.20111111,STAND
DAAG,W24A,36.69726389,3.20135833,STAND
DAAG,W24B,36.69750000,3.20135833,STAND
DAAG,W24C,36.69770000,3.20115833,STAND
DAAG,W25A,36.69847500,3.20103611,STAND
DAAG,W25B,36.69849167,3.20085833,STAND
DAAG,W25C,36.69843889,3.20045556,STAND
DAAG,W3A,36.69736111,3.20880556,STAND
DAAG,W3B,36.69741667,3.20883333,STAND
DAAG,W3C,36.69708333,3.20869444,STAND
DAAG,W4A,36.69691667,3.20822222,STAND
DAAG,W4B,36.69702778,3.20833333,STAND
DAAG,W5,36.69691667,3.20777778,STAND
DAAG,W6A,36.69702778,3.20727778,STAND
DAAG,W6B,36.69705556,3.20744444,STAND
DAAG,W7,36.69713889,3.20663889,STAND
DAAG,W8,36.69694444,3.20600000,STAND
DAAG,W9,36.69697222,3.20547222,STAND
DABB,10,36.82368333,7.81713889,STAND
DABB,11,36.82340000,7.81668333,STAND
DABB,7,36.82487500,7.81898056,STAND
DABB,8,36.82430000,7.81827222,STAND
DABB,9,36.82396944,7.81775000,STAND
DABC,1,36.28666667,6.62000000,STAND
DABC,2,36.28666667,6.62000000,STAND
DABC,3,36.28666667,6.62166667,STAND
DABC,4,36.28666667,6.62166667,STAND
DABC,5,36.28500000,6.62166667,STAND
DABC,6,36.28500000,6.62166667,STAND
DABC,7,36.28500000,6.62333333,STAND
DABC,8,36.28500000,6.62333333,STAND
DABC,S1,36.28666667,6.62000000,STAND
DAOO,W01,35.61662778,-0.61260278,STAND
DAOO,W02,35.61673056,-0.61255000,STAND
DAOO,W03,35.61697778,-0.61273056,STAND
DAOO,W04,35.61730278,-0.61243611,STAND
DAOO,W05,35.61740556,-0.61243056,STAND
DAOO,W06,35.61768056,-0.61252778,STAND
DAOO,W07,35.61795000,-0.61216944,STAND
DAOO,W08,35.61805556,-0.61213333,STAND
DAOO,W09,35.61835278,-0.61222778,STAND
DAOO,W10,35.61853333,-0.61175278,STAND
DAOO,W11,35.61863056,-0.61168056,STAND
DAOO,W12,35.61895278,-0.61172500,STAND
DAOO,W13,35.61904167,-0.61120000,STAND
DAOO,W14,35.61911389,-0.61110833,STAND
DAOO,W15,35.61943333,-0.61104167,STAND
DAOO,W16,35.61941944,-0.61051667,STAND
DAOO,W17,35.61947778,-0.61040556,STAND
DAOO,W18,35.61980556,-0.61027778,STAND
DAOV,P1,35.20711111,0.15491667,STAND
