"ident","type","name","latitude_deg","longitude_deg","iso_country"
"DRZR","medium_airport","Zinder","13.77900028","8.98375988","NE"
"DTKA","medium_airport","Tabarka-Aïn Draham International","36.98","8.87694","TN"
"DTMB","medium_airport","Monastir Habib Bourguiba International","35.7580986","10.75469971","TN"
"DTNH","medium_airport","Enfidha - Hammamet International","36.075833","10.438611","TN"
"DTTA","large_airport","Tunis Carthage International","36.851002","10.2272","TN"
"DTTB","medium_airport","Bizerte Sidi Ahmed Air Base","37.242356","9.787016","TN"
"DTTD","medium_airport","Remada Air Base","32.306198","10.3821","TN"
"DTTF","medium_airport","Gafsa Ksar International","34.42200089","8.822500229","TN"
"DTTG","medium_airport","Gabès Matmata International","33.733691","9.91941","TN"
"DTTJ","large_airport","Djerba Zarzis International","33.873719","10.7773","TN"
"DTTR","medium_airport","El Borma","31.7043","9.25462","TN"
"DTTX","medium_airport","Sfax Thyna International","34.717999","10.691","TN"
"DTTZ","medium_airport","Tozeur Nefta International","33.93970108","8.110560417","TN"
"DXNG","large_airport","Niamtougou International","9.766675","1.090944","TG"
"DXXX","large_airport","Lomé–Tokoin International","6.16561","1.25451","TG"
"EBAW","medium_airport","Antwerp International (Deurne)","51.190667","4.463153","BE"
"EBBE","medium_airport","Beauvechain Air Base","50.758598","4.76833","BE"
"EBBL","medium_airport","Kleine Brogel Air Base","51.168301","5.47","BE"
"EBBR","large_airport","Brussels","50.901402","4.48444","BE"
"EBCI","large_airport","Brussels South Charleroi","50.461963","4.459562","BE"
"EBCV","medium_airport","Chièvres Air Base","50.575802","3.831","BE"
"EBFN","medium_airport","Koksijde Air Base","51.090302","2.65278","BE"
"EBFS","medium_airport","Florennes Air Base","50.24330139","4.645830154","BE"
"EBKT","medium_airport","Kortrijk-Wevelgem International","50.818878","3.209551","BE"
"EBLG","medium_airport","Liège","50.638574","5.443897","BE"
"EBOS","large_airport","Ostend-Bruges International","51.1998","2.874673","BE"
"EDAC","medium_airport","Leipzig–Altenburg","50.981945","12.506389","DE"
"EDAH","medium_airport","Heringsdorf","53.8787","14.1523","DE"
"EDBN","medium_airport","Neubrandenburg Trollenhagen","53.6022","13.306","DE"
"EDBR","medium_airport","Rothenburg/Görlitz Airfield","51.363335","14.95","DE"
"EDDB","large_airport","Berlin Brandenburg","52.361738","13.502341","DE"
"EDDC","large_airport","Dresden","51.134123","13.767831","DE"
"EDDE","large_airport","Erfurt-Weimar","50.978281","10.960713","DE"
"EDDF","large_airport","Frankfurt Main","50.026706","8.55835","DE"
"EDDG","large_airport","Münster Osnabrück","52.133816","7.688482","DE"
"EDDH","large_airport","Hamburg Helmut Schmidt","53.630402","9.98823","DE"
"EDDK","large_airport","Cologne Bonn","50.865898","7.14274","DE"
"EDDL","large_airport","Düsseldorf","51.289501","6.76678","DE"
"EDDM","large_airport","Munich","48.353802","11.7861","DE"
"EDDN","large_airport","Nuremberg","49.498699","11.078056","DE"
"EDDP","large_airport","Leipzig/Halle","51.420657","12.232705","DE"
"EDDR","medium_airport","Saarbrücken","49.214545","7.109735","DE"
"EDDS","large_airport","Stuttgart","48.689899","9.22196","DE"
"EDDV","large_airport","Hannover","52.461102","9.68508","DE"
"EDDW","large_airport","Bremen","53.046786","8.78932","DE"
"EDFE","medium_airport","Frankfurt-Egelsbach","49.96","8.643043","DE"
"EDFH","large_airport","Frankfurt-Hahn","49.946353","7.261734","DE"
"EDFM","medium_airport","Mannheim-City","49.473057","8.514167","DE"
"EDFZ","medium_airport","Mainz-Finthen Airfield","49.967499","8.147222","DE"
"EDGE","medium_airport","Eisenach-Kindel","50.991604","10.47973","DE"
"EDGS","medium_airport","Siegerland","50.707699","8.08297","DE"
"EDHI","medium_airport","Hamburg-Finkenwerder","53.535278","9.835556","DE"
"EDHK","medium_airport","Kiel-Holtenau","54.37957","10.145266","DE"
"EDHL","medium_airport","Lübeck Blankensee","53.805401","10.7192","DE"
"EDJA","large_airport","Memmingen Allgau","47.988092","10.238248","DE"
"EDLI","medium_airport","Bielefeld","51.964722","8.544444","DE"
"EDLN","medium_airport","Mönchengladbach","51.230278","6.504444","DE"
"EDLP","large_airport","Paderborn Lippstadt","51.612527","8.617459","DE"
"EDLV","large_airport","Weeze (Niederrhein)","51.601362","6.141228","DE"
"EDLW","large_airport","Dortmund","51.518299","7.61224","DE"
"EDMA","medium_airport","Augsburg","48.425278","10.931667","DE"
"EDML","medium_airport","Landshut Airfield","48.512019","12.034865","DE"
"EDMO","medium_airport","Oberpfaffenhofen","48.081402","11.2831","DE"
"EDNY","large_airport","Bodensee Friedrichshafen","47.671299","9.51149","DE"
"EDQA","medium_airport","Bamberg-Breitenau Airfield","49.920403","10.914233","DE"
"EDQD","medium_airport","Bayreuth","49.985001","11.64","DE"
"EDQM","medium_airport","Hof-Plauen","50.288544","11.852876","DE"
"EDSB","large_airport","Karlsruhe Baden-Baden","48.7794","8.0805","DE"
"EDTD","medium_airport","Donaueschingen-Villingen Airfield","47.973331","8.522222","DE"
"EDTL","medium_airport","Lahr","48.369301","7.82772","DE"
"EDTM","medium_airport","Mengen-Hohentengen Airfield","48.05389","9.372778","DE"
"EDTY","medium_airport","Adolf Würth","49.118332","9.783889","DE"
"EDUZ","medium_airport","Zerbst Airfield","52.000832","12.148611","DE"
"EDVE","medium_airport","Braunschweig-Wolfsburg","52.319199","10.5561","DE"
"EDVK","large_airport","Kassel","51.418395","9.391638","DE"
"EDXW","medium_airport","Westerland Sylt","54.9132","8.34047","DE"
"EEEI","medium_airport","Ämari Air Base","59.259599","24.204799","EE"
"EEKA","medium_airport","Kärdla","58.99079895","22.83069992","EE"
"EEKE","medium_airport","Kuressaare","58.22990036","22.5095005","EE"
"EEPU","medium_airport","Pärnu","58.41899872","24.4727993","EE"
"EETN","large_airport","Lennart Meri Tallinn","59.413246","24.83264","EE"
"EETU","medium_airport","Tartu","58.307438","26.686473","EE"
"EFET","medium_airport","Enontekio","68.36260223","23.42429924","FI"
"EFHA","medium_airport","Halli","61.856039","24.786686","FI"
"EFHK","large_airport","Helsinki Vantaa","60.318363","24.963341","FI"
"EFIT","medium_airport","Kitee","62.1661","30.073601","FI"
"EFIV","large_airport","Ivalo","68.6073","27.4053","FI"
"EFJO","medium_airport","Joensuu","62.658815","29.619398","FI"
"EFJY","medium_airport","Jyväskylä","62.399502","25.678301","FI"
"EFKA","medium_airport","Kauhava Airfield","63.127102","23.051399","FI"
"EFKE","medium_airport","Kemi-Tornio","65.77870178","24.58209991","FI"
"EFKI","medium_airport","Kajaani","64.2855","27.6924","FI"
"EFKJ","medium_airport","Kauhajoki Airfield","62.463212","22.390817","FI"
"EFKK","medium_airport","Kokkola-Pietarsaari","63.721199","23.143101","FI"
"EFKS","medium_airport","Kuusamo","65.987602","29.239401","FI"
"EFKT","large_airport","Kittilä International","67.700996","24.8468","FI"
"EFKU","large_airport","Kuopio","63.007099","27.7978","FI"
"EFLP","large_airport","Lappeenranta","61.044601","28.144743","FI"
"EFMA","large_airport","Mariehamn","60.1222","19.898199","FI"
"EFMI","medium_airport","Mikkeli","61.6866","27.201799","FI"
"EFOU","large_airport","Oulu","64.930099","25.354601","FI"
"EFPO","medium_airport","Pori","61.4617","21.799999","FI"
"EFPR","medium_airport","Helsinki East-Redstone Aerodrome","60.479167","26.593889","FI"
"EFRO","large_airport","Rovaniemi","66.563327","25.829751","FI"
"EFSA","medium_airport","Savonlinna","61.9431","28.945101","FI"
"EFSI","medium_airport","Seinäjoki","62.692101","22.8323","FI"
"EFSO","medium_airport","Sodankyla","67.39499664","26.61910057","FI"
"EFTP","large_airport","Tampere-Pirkkala","61.414101","23.604401","FI"
"EFTU","large_airport","Turku","60.514099","22.2628","FI"
"EFUT","medium_airport","Utti Air Base","60.8964","26.9384","FI"
"EFVA","large_airport","Vaasa","63.05023","21.762543","FI"
"EFVR","medium_airport","Varkaus","62.171101","27.868601","FI"
"EFYL","medium_airport","Ylivieska Airfield","64.054722","24.725278","FI"
"EGAA","large_airport","Belfast International","54.65750122","-6.215829849","GB"
"EGAB","medium_airport","Enniskillen/St Angelo","54.398274","-7.651179","GB"
"EGAC","medium_airport","George Best Belfast City","54.618099","-5.8725","GB"
"EGAE","medium_airport","City of Derry","55.042801","-7.16111","GB"
"EGBB","large_airport","Birmingham","52.453899","-1.74803","GB"
"EGBE","medium_airport","Coventry","52.369701","-1.47972","GB"
"EGBJ","medium_airport","Gloucestershire","51.894199","-2.16722","GB"
"EGBN","medium_airport","Nottingham City","52.919998","-1.07917","GB"
"EGCC","large_airport","Manchester","53.349375","-2.279521","GB"
"EGDC","medium_airport","Royal Marines Base Chivenor","51.0872","-4.15034","GB"
"EGDM","medium_airport","MoD Boscombe Down","51.152199","-1.74741","GB"
"EGDR","medium_airport","RNAS Culdrose","50.08610153","-5.255710125","GB"
"EGDX","medium_airport","MOD St Athan","51.405229","-3.433254","GB"
"EGDY","medium_airport","RNAS Yeovilton","51.009399","-2.63882","GB"
"EGEC","medium_airport","Campbeltown","55.437199","-5.68639","GB"
"EGED","medium_airport","Eday","59.19060135","-2.772219896","GB"
"EGFE","medium_airport","Haverfordwest","51.83309937","-4.961110115","GB"
"EGFF","large_airport","Cardiff International","51.396702","-3.34333","GB"
"EGFH","medium_airport","Swansea","51.601366","-4.071006","GB"
"EGGD","large_airport","Bristol","51.382326","-2.716453","GB"
"EGGP","large_airport","Liverpool John Lennon","53.334863","-2.849637","GB"
"EGGW","large_airport","London Luton","51.874699","-0.368333","GB"
"EGHH","medium_airport","Bournemouth","50.780483","-1.839576","GB"
"EGHI","medium_airport","Southampton","50.950298","-1.3568","GB"
"EGHL","medium_airport","Lasham Airfield","51.18744","-1.031663","GB"
"EGHQ","medium_airport","Cornwall Newquay","50.440601","-4.99541","GB"
"EGJA","medium_airport","Alderney","49.706104","-2.21472","GG"
"EGJB","medium_airport","Guernsey","49.435001","-2.60197","GG"
"EGJJ","medium_airport","Jersey","49.207901","-2.19551","JE"
"EGKA","medium_airport","Brighton City","50.835602","-0.297222","GB"
"EGKB","medium_airport","London Biggin Hill","51.3307991","0.032499999","GB"
"EGKK","large_airport","London Gatwick","51.148744","-0.185739","GB"
"EGLC","medium_airport","London City","51.505299","0.055278","GB"
"EGLF","medium_airport","Farnborough","51.275799","-0.776333","GB"
"EGLK","medium_airport","Blackbushe","51.323898","-0.8475","GB"
"EGLL","large_airport","London Heathrow","51.470748","-0.459909","GB"
"EGMC","medium_airport","London Southend","51.570562","0.693627","GB"
"EGMD","medium_airport","Lydd London Ashford","50.956246","0.939074","GB"
"EGNC","medium_airport","Carlisle Lake District","54.9375","-2.80917","GB"
"EGNH","medium_airport","Blackpool","53.771702","-3.02861","GB"
"EGNJ","medium_airport","Humberside","53.576152","-0.34954","GB"
"EGNL","medium_airport","Barrow Walney Island","54.1286111","-3.2675","GB"
"EGNM","large_airport","Leeds Bradford","53.865898","-1.66057","GB"
"EGNO","medium_airport","Warton Aerodrome","53.745098","-2.88306","GB"
"EGNR","medium_airport","Hawarden","53.178101","-2.97778","GB"
"EGNS","large_airport","Isle of Man","54.083081","-4.623871","IM"
"EGNT","large_airport","Newcastle International","55.037958","-1.689577","GB"
"EGNV","medium_airport","Teesside International","54.509201","-1.42941","GB"
"EGNX","large_airport","East Midlands","52.8311","-1.32806","GB"
"EGOM","medium_airport","RAF Spadeadam","55.04999924","-2.549999952","GB"
"EGOS","medium_airport","RAF Shawbury","52.798199","-2.66804","GB"
"EGOV","medium_airport","Anglesey","53.2481","-4.53534","GB"
"EGPA","medium_airport","Kirkwall","58.957903","-2.905077","GB"
"EGPB","medium_airport","Sumburgh","59.878899","-1.29556","GB"
"EGPC","medium_airport","Wick John O'Groats","58.4589","-3.09306","GB"
"EGPD","large_airport","Aberdeen International","57.2019","-2.19778","GB"
"EGPE","medium_airport","Inverness","57.5425","-4.0475","GB"
"EGPF","large_airport","Glasgow","55.871899","-4.43306","GB"
"EGPH","large_airport","Edinburgh","55.950145","-3.372288","GB"
"EGPI","medium_airport","Islay","55.682708","-6.257525","GB"
"EGPK","large_airport","Glasgow Prestwick","55.501499","-4.577182","GB"
"EGPL","medium_airport","Benbecula","57.481098","-7.36278","GB"
"EGPN","medium_airport","Dundee","56.452499","-3.02583","GB"
"EGPO","medium_airport","Stornoway","58.215599","-6.33111","GB"
"EGPR","medium_airport","Barra","57.0228","-7.44306","GB"
"EGPU","medium_airport","Tiree","56.499199","-6.86917","GB"
"EGQL","medium_airport","Leuchars Station Airfield","56.37398","-2.868862","GB"
"EGQS","medium_airport","RAF Lossiemouth","57.7052","-3.33917","GB"
"EGSC","medium_airport","Cambridge City","52.205002","0.175","GB"
"EGSH","medium_airport","Norwich","52.6758","1.28278","GB"
"EGSS","large_airport","London Stansted","51.884998","0.235","GB"
"EGTC","medium_airport","Cranfield","52.072201","-0.616667","GB"
"EGTE","medium_airport","Exeter International","50.734261","-3.413984","GB"
"EGTK","medium_airport","London Oxford","51.836899","-1.32","GB"
"EGUB","medium_airport","RAF Benson","51.614366","-1.095991","GB"
"EGUL","medium_airport","RAF Lakenheath","52.40954","0.561161","GB"
"EGUN","medium_airport","RAF Mildenhall","52.3619","0.486406","GB"
"EGUW","medium_airport","Wattisham Airfield","52.127451","0.956189","GB"
"EGVA","medium_airport","RAF Fairford","51.683568","-1.789172","GB"
"EGVN","medium_airport","RAF Brize Norton","51.75","-1.58362","GB"
"EGVO","medium_airport","RAF Odiham","51.2341","-0.942825","GB"
"EGWC","medium_airport","RAF Cosford","52.640524","-2.305326","GB"
"EGWU","medium_airport","RAF Northolt","51.553001","-0.418167","GB"
"EGXC","medium_airport","RAF Coningsby","53.092999","-0.166014","GB"
"EGXE","medium_airport","RAF Leeming","54.297191","-1.538944","GB"
"EGXG","medium_airport","Leeds East","53.834747","-1.194678","GB"
"EGXH","medium_airport","RAF Honington","52.342602","0.772939","GB"
"EGXT","medium_airport","RAF Wittering","52.612598","-0.476453","GB"
"EGXW","medium_airport","RAF Waddington","53.166199","-0.523811","GB"
"EGXZ","medium_airport","RAF Topcliffe","54.204116","-1.380265","GB"
"EGYD","medium_airport","RAF Cranwell","53.027308","-0.493104","GB"
"EGYE","medium_airport","RAF Barkston Heath","52.960616","-0.559428","GB"
"EGYM","medium_airport","RAF Marham","52.648395","0.550692","GB"
"EGYP","large_airport","Mount Pleasant / RAF Mount Pleasant","-51.822642","-58.445777","FK"
"EHAM","large_airport","Amsterdam Schiphol","52.308601","4.76389","NL"
"EHBD","medium_airport","Kempen Budel","51.255299","5.60139","NL"
"EHBK","large_airport","Maastricht Aachen","50.911087","5.769401","NL"
"EHDL","medium_airport","Deelen Air Base","52.0606","5.87306","NL"
"EHEH","large_airport","Eindhoven","51.45009995","5.374529839","NL"
"EHGG","large_airport","Groningen Eelde","53.119107","6.577652","NL"
"EHGR","medium_airport","Gilze Rijen Air Base","51.567402","4.93183","NL"
"EHKD","medium_airport","De Kooy Airfield / Den Helder Naval Air Station","52.923401","4.78062","NL"
"EHLE","medium_airport","Lelystad","52.453188","5.514622","NL"
"EHLW","medium_airport","Leeuwarden Air Base","53.22859955","5.760560036","NL"
"EHRD","large_airport","Rotterdam The Hague","51.956902","4.43722","NL"
"EHTW","medium_airport","Twente","52.275833","6.889167","NL"
"EHVK","medium_airport","Volkel Air Base","51.657222","5.707778","NL"
"EHWO","medium_airport","Woensdrecht Air Base","51.4491","4.34203","NL"
"EICK","large_airport","Cork International","51.841301","-8.49111","IE"
"EIDL","medium_airport","Donegal","55.0442009","-8.340999603","IE"
"EIDW","large_airport","Dublin","53.428713","-6.262121","IE"
"EIKN","large_airport","Ireland West Knock","53.910439","-8.817002","IE"
"EIKY","medium_airport","Kerry","52.180901","-9.52378","IE"
"EIME","medium_airport","Casement Air Base","53.30170059","-6.451330185","IE"
"EINN","large_airport","Shannon","52.702","-8.92482","IE"
"EISG","medium_airport","Sligo","54.28020096","-8.599209785","IE"
"EIWF","medium_airport","Waterford","52.187199","-7.08696","IE"
"EIWT","medium_airport","Weston","53.351622","-6.490357","IE"
"EKAH","large_airport","Aarhus","56.303331","10.618286","DK"
"EKBI","large_airport","Billund","55.740335","9.157019","DK"
"EKCH","large_airport","Copenhagen Kastrup","55.61790085","12.65600014","DK"
"EKEB","medium_airport","Esbjerg","55.525902","8.5534","DK"
"EKKA","medium_airport","Midtjyllands / Air Base Karup","56.297139","9.104311","DK"
"EKMB","medium_airport","Lolland Falster Maribo","54.699447","11.438163","DK"
"EKOD","large_airport","Odense Hans Christian Andersen","55.475307","10.327206","DK"
"EKRK","medium_airport","Copenhagen Roskilde","55.585602","12.1314","DK"
"EKRN","medium_airport","Bornholm","55.063301","14.7596","DK"
"EKSB","medium_airport","Sønderborg","54.96440125","9.791729927","DK"
"EKSN","medium_airport","Sindal","57.503502","10.2294","DK"
"EKSP","medium_airport","Skrydstrup Air Base","55.221048","9.26702","DK"
"EKSV","medium_airport","Skive","56.550201","9.17298","DK"
"EKTS","medium_airport","Thisted","57.068802","8.70522","DK"
"EKVD","medium_airport","Kolding Vamdrup Airfield","55.436298","9.33092","DK"
"EKVG","large_airport","Vágar","62.063256","-7.275782","FO"
